Genre,URL,Titre,Wikipedia_URL
Fiction,https://www.gutenberg.org/ebooks/25525,"The Works of Edgar Allan Poe, The Raven Edition",
Fiction,https://www.gutenberg.org/ebooks/39287,苦悶の欄 (Japanese),
Fiction,https://www.gutenberg.org/ebooks/22962,Mansfield Park,https://en.wikipedia.org/wiki/Mansfield_Park
Fiction,https://www.gutenberg.org/ebooks/1526,"Twelfth Night; Or, What You Will",https://en.wikipedia.org/wiki/Twelfth_Night
Fiction,https://www.gutenberg.org/ebooks/20593,Anne of Green Gables,https://en.wikipedia.org/wiki/Anne_of_Green_Gables
Fiction,https://www.gutenberg.org/ebooks/696,The Castle of Otranto,https://en.wikipedia.org/wiki/The_Castle_of_Otranto
Fiction,https://www.gutenberg.org/ebooks/284,The House of Mirth,https://en.wikipedia.org/wiki/The_House_of_Mirth
Fiction,https://www.gutenberg.org/ebooks/2992,The Middle-Class Gentleman,https://en.wikipedia.org/wiki/Le_Bourgeois_gentilhomme
Fiction,https://www.gutenberg.org/ebooks/32,Herland,https://en.wikipedia.org/wiki/Herland_(novel)
Fiction,https://www.gutenberg.org/ebooks/1056,Martin Eden,https://en.wikipedia.org/wiki/Martin_Eden
Fiction,https://www.gutenberg.org/ebooks/8954,Lady Audley's Secret,https://en.wikipedia.org/wiki/Lady_Audley%27s_Secret
Fiction,https://www.gutenberg.org/ebooks/82,Ivanhoe: A Romance,https://en.wikipedia.org/wiki/Ivanhoe
Fiction,https://www.gutenberg.org/ebooks/19033,Alice's Adventures in Wonderland,https://en.wikipedia.org/wiki/Alice%27s_Adventures_in_Wonderland
Fiction,https://www.gutenberg.org/ebooks/10148,The Merry Adventures of Robin Hood,https://en.wikipedia.org/wiki/The_Merry_Adventures_of_Robin_Hood
Fiction,https://www.gutenberg.org/ebooks/23712,Tarzan of the Apes,https://en.wikipedia.org/wiki/Tarzan_of_the_Apes
Fiction,https://www.gutenberg.org/ebooks/75999,A journey of joy,
Fiction,https://www.gutenberg.org/ebooks/17989,"Le comte de Monte-Cristo, Tome I (French)",https://en.wikipedia.org/wiki/The_Count_of_Monte_Cristo
Fiction,https://www.gutenberg.org/ebooks/67138,The Sun Also Rises,https://en.wikipedia.org/wiki/The_Sun_Also_Rises
Fiction,https://www.gutenberg.org/ebooks/4081,The Alchemist,https://en.wikipedia.org/wiki/The_Alchemist_(play)
Fiction,https://www.gutenberg.org/ebooks/1874,The Railway Children,https://en.wikipedia.org/wiki/The_Railway_Children
Fiction,https://www.gutenberg.org/ebooks/512,Mosses from an old manse,https://en.wikipedia.org/wiki/Mosses_from_an_Old_Manse
Fiction,https://www.gutenberg.org/ebooks/13951,Les trois mousquetaires (French),https://en.wikipedia.org/wiki/The_Three_Musketeers
Fiction,https://www.gutenberg.org/ebooks/2833,The Portrait of a Lady — Volume 1,https://en.wikipedia.org/wiki/The_Portrait_of_a_Lady
Fiction,https://www.gutenberg.org/ebooks/2559,"The Forsyte Saga, Volume I.",https://en.wikipedia.org/wiki/The_Forsyte_Saga
Fiction,https://www.gutenberg.org/ebooks/22981,Letters of Two Brides,https://en.wikipedia.org/wiki/M%C3%A9moires_de_deux_jeunes_mari%C3%A9es
Fiction,https://www.gutenberg.org/ebooks/8121,Ghosts,https://en.wikipedia.org/wiki/Ghosts_(play)
Fiction,https://www.gutenberg.org/ebooks/1450,Pollyanna,https://en.wikipedia.org/wiki/Pollyanna
Fiction,https://www.gutenberg.org/ebooks/131,The Pilgrim's Progress from this world to that which is to come,https://en.wikipedia.org/wiki/The_Pilgrim%27s_Progress
Fiction,https://www.gutenberg.org/ebooks/2911,Justice,https://en.wikipedia.org/wiki/Justice_(play)
Fiction,https://www.gutenberg.org/ebooks/35451,Medea of Euripides,https://en.wikipedia.org/wiki/Medea_(play)
Fiction,https://www.gutenberg.org/ebooks/932,The Fall of the House of Usher,https://en.wikipedia.org/wiki/The_Fall_of_the_House_of_Usher
Fiction,https://www.gutenberg.org/ebooks/27805,The Wind in the Willows,https://en.wikipedia.org/wiki/The_Wind_in_the_Willows
Fiction,https://www.gutenberg.org/ebooks/2518,"The Hungry Stones, and Other Stories",
Fiction,https://www.gutenberg.org/ebooks/421,Kidnapped,https://en.wikipedia.org/wiki/Kidnapped_(novel)
Fiction,https://www.gutenberg.org/ebooks/33525,Stories from Tagore,
Fiction,https://www.gutenberg.org/ebooks/155,The Moonstone,https://en.wikipedia.org/wiki/The_Moonstone
Fiction,https://www.gutenberg.org/ebooks/20000,Twenty Thousand Leagues Under the Sea,https://en.wikipedia.org/wiki/Twenty_Thousand_Leagues_Under_the_Seas
Fiction,https://www.gutenberg.org/ebooks/3618,Arms and the Man,https://en.wikipedia.org/wiki/Arms_and_the_Man
Fiction,https://www.gutenberg.org/ebooks/13437,Best Russian Short Stories,
Fiction,https://www.gutenberg.org/ebooks/75997,The room,
Fiction,https://www.gutenberg.org/ebooks/28737,At the Back of the North Wind,https://en.wikipedia.org/wiki/At_the_Back_of_the_North_Wind
Fiction,https://www.gutenberg.org/ebooks/32633,Time Enough at Last,
Fiction,https://www.gutenberg.org/ebooks/75201,A farewell to arms,https://en.wikipedia.org/wiki/A_Farewell_to_Arms
Fiction,https://www.gutenberg.org/ebooks/20973,Le tour du monde en quatre-vingts jours (French),https://en.wikipedia.org/wiki/Around_the_World_in_Eighty_Days
Fiction,https://www.gutenberg.org/ebooks/583,The Woman in White,https://en.wikipedia.org/wiki/The_Woman_in_White_(novel)
Fiction,https://www.gutenberg.org/ebooks/9830,The Beautiful and Damned,https://en.wikipedia.org/wiki/The_Beautiful_and_Damned
Fiction,https://www.gutenberg.org/ebooks/23962,西遊記 (Chinese),https://en.wikipedia.org/wiki/Journey_to_the_West
Fiction,https://www.gutenberg.org/ebooks/23078,Murder at Bridge,
Fiction,https://www.gutenberg.org/ebooks/376,A Journal of the Plague Year,https://en.wikipedia.org/wiki/A_Journal_of_the_Plague_Year
Fiction,https://www.gutenberg.org/ebooks/48320,Adventures of Sherlock Holmes,https://en.wikipedia.org/wiki/The_Adventures_of_Sherlock_Holmes
Fiction,https://www.gutenberg.org/ebooks/26274,The Swiss Family Robinson,https://en.wikipedia.org/wiki/The_Swiss_Family_Robinson
Fiction,https://www.gutenberg.org/ebooks/20687,Pride and Prejudice,https://en.wikipedia.org/wiki/Pride_and_Prejudice
Fiction,https://www.gutenberg.org/ebooks/1519,Much Ado about Nothing,https://en.wikipedia.org/wiki/Much_Ado_About_Nothing
Fiction,https://www.gutenberg.org/ebooks/550,Silas Marner,https://en.wikipedia.org/wiki/Silas_Marner
Fiction,https://www.gutenberg.org/ebooks/26654,Peter and Wendy,https://en.wikipedia.org/wiki/Peter_and_Wendy
Fiction,https://www.gutenberg.org/ebooks/23969,Typee,https://en.wikipedia.org/wiki/Typee
Fiction,https://www.gutenberg.org/ebooks/2446,An Enemy of the People,https://en.wikipedia.org/wiki/An_Enemy_of_the_People
Fiction,https://www.gutenberg.org/ebooks/6688,The Mill on the Floss,https://en.wikipedia.org/wiki/The_Mill_on_the_Floss
Fiction,https://www.gutenberg.org/ebooks/66057,The tale of Genji,https://en.wikipedia.org/wiki/The_Tale_of_Genji
Fiction,https://www.gutenberg.org/ebooks/19640,Adventures of Huckleberry Finn,https://en.wikipedia.org/wiki/Adventures_of_Huckleberry_Finn
Fiction,https://www.gutenberg.org/ebooks/1695,The Man Who Was Thursday: A Nightmare,
Fiction,https://www.gutenberg.org/ebooks/40409,Os Maias: episodios da vida romantica (Portuguese),https://en.wikipedia.org/wiki/Os_Maias
Fiction,https://www.gutenberg.org/ebooks/70954,Trois femmes (French),
Fiction,https://www.gutenberg.org/ebooks/60,The Scarlet Pimpernel,https://en.wikipedia.org/wiki/The_Scarlet_Pimpernel
Fiction,https://www.gutenberg.org/ebooks/42,The Strange Case of Dr. Jekyll and Mr. Hyde,https://en.wikipedia.org/wiki/Strange_Case_of_Dr_Jekyll_and_Mr_Hyde
Fiction,https://www.gutenberg.org/ebooks/1292,The Way of the World,https://en.wikipedia.org/wiki/The_Way_of_the_World
Fiction,https://www.gutenberg.org/ebooks/4039,"Volpone; Or, The Fox",https://en.wikipedia.org/wiki/Volpone
Fiction,https://www.gutenberg.org/ebooks/45524,The Open Boat and Other Stories,https://en.wikipedia.org/wiki/The_Open_Boat
Fiction,https://www.gutenberg.org/ebooks/75949,Terror keep,https://en.wikipedia.org/wiki/Terror_Keep
Fiction,https://www.gutenberg.org/ebooks/21601,The Vicar of Wakefield,
Fiction,https://www.gutenberg.org/ebooks/3186,"The Mysterious Stranger, and Other Stories",
Fiction,https://www.gutenberg.org/ebooks/233,Sister Carrie: A Novel,https://en.wikipedia.org/wiki/Sister_Carrie
Fiction,https://www.gutenberg.org/ebooks/40426,Daddy-Long-Legs,https://en.wikipedia.org/wiki/Daddy-Long-Legs_(novel)
Fiction,https://www.gutenberg.org/ebooks/58866,The Murder on the Links,https://en.wikipedia.org/wiki/The_Murder_on_the_Links
Fiction,https://www.gutenberg.org/ebooks/6415,This Freedom,
Fiction,https://www.gutenberg.org/ebooks/22964,Sense and Sensibility,https://en.wikipedia.org/wiki/Sense_and_Sensibility
Fiction,https://www.gutenberg.org/ebooks/76059,The thing in the woods,
Fiction,https://www.gutenberg.org/ebooks/75930,"Her evil genius :  or, Within love's call",
Fiction,https://www.gutenberg.org/ebooks/42671,Pride and Prejudice,https://en.wikipedia.org/wiki/Pride_and_Prejudice
Fiction,https://www.gutenberg.org/ebooks/76039,The red feathers :  A story of remarkable adventures when the world was young,
Fiction,https://www.gutenberg.org/ebooks/43936,The Wonderful Wizard of Oz,https://en.wikipedia.org/wiki/The_Wonderful_Wizard_of_Oz
Fiction,https://www.gutenberg.org/ebooks/61262,Poirot Investigates,https://en.wikipedia.org/wiki/Poirot_Investigates
Fiction,https://www.gutenberg.org/ebooks/143,The Mayor of Casterbridge,https://en.wikipedia.org/wiki/The_Mayor_of_Casterbridge
Fiction,https://www.gutenberg.org/ebooks/61851,El crimen y el castigo (Spanish),https://en.wikipedia.org/wiki/Crime_and_Punishment
Fiction,https://www.gutenberg.org/ebooks/47935,Fathers and Sons,https://en.wikipedia.org/wiki/Fathers_and_Sons_(novel)
Fiction,https://www.gutenberg.org/ebooks/6157,"What Men Live By, and Other Tales",https://en.wikipedia.org/wiki/What_Men_Live_By
Fiction,https://www.gutenberg.org/ebooks/65662,Der Zauberberg. Zweiter Band (German),https://en.wikipedia.org/wiki/The_Magic_Mountain
Fiction,https://www.gutenberg.org/ebooks/75011,All quiet on the Western Front,https://en.wikipedia.org/wiki/All_Quiet_on_the_Western_Front
Fiction,https://www.gutenberg.org/ebooks/3289,The Valley of Fear,https://en.wikipedia.org/wiki/The_Valley_of_Fear
Fiction,https://www.gutenberg.org/ebooks/790,Lady Windermere's Fan,https://en.wikipedia.org/wiki/Lady_Windermere%27s_Fan
Fiction,https://www.gutenberg.org/ebooks/20058,The Napoleon of Notting Hill,https://en.wikipedia.org/wiki/The_Napoleon_of_Notting_Hill
Fiction,https://www.gutenberg.org/ebooks/19797,Dracula,https://en.wikipedia.org/wiki/Dracula
Fiction,https://www.gutenberg.org/ebooks/544,Anne's House of Dreams,https://en.wikipedia.org/wiki/Anne%27s_House_of_Dreams
Fiction,https://www.gutenberg.org/ebooks/22452,Howards End,https://en.wikipedia.org/wiki/Howards_End
Fiction,https://www.gutenberg.org/ebooks/1268,The Mysterious Island,https://en.wikipedia.org/wiki/The_Mysterious_Island
Fiction,https://www.gutenberg.org/ebooks/1929,The School for Scandal,https://en.wikipedia.org/wiki/The_School_for_Scandal
Fiction,https://www.gutenberg.org/ebooks/19516,The Adventures of Pinocchio,https://en.wikipedia.org/wiki/The_Adventures_of_Pinocchio
Fiction,https://www.gutenberg.org/ebooks/2868,The Green Mummy,
Fiction,https://www.gutenberg.org/ebooks/102,The Tragedy of Pudd'nhead Wilson,https://en.wikipedia.org/wiki/Pudd%27nhead_Wilson
Fiction,https://www.gutenberg.org/ebooks/57426,Baron Trump's Marvellous Underground Journey,
Fiction,https://www.gutenberg.org/ebooks/23936,Treasure Island,https://en.wikipedia.org/wiki/Treasure_Island
Crime_Mystery,https://www.gutenberg.org/ebooks/14977,The Red Record,
Crime_Mystery,https://www.gutenberg.org/ebooks/14975,Southern Horrors: Lynch Law in All Its Phases,
Crime_Mystery,https://www.gutenberg.org/ebooks/32854,"Arsène Lupin, gentleman-cambrioleur (French)","https://en.wikipedia.org/wiki/Ars%C3%A8ne_Lupin,_Gentleman_Burglar"
Crime_Mystery,https://www.gutenberg.org/ebooks/204,The innocence of Father Brown,
Crime_Mystery,https://www.gutenberg.org/ebooks/26468,The Middle Temple Murder,
Crime_Mystery,https://www.gutenberg.org/ebooks/57764,Crimes of Preachers in the United States and Canada,
Crime_Mystery,https://www.gutenberg.org/ebooks/1063,The Cask of Amontillado,https://en.wikipedia.org/wiki/The_Cask_of_Amontillado
Crime_Mystery,https://www.gutenberg.org/ebooks/558,The Thirty-Nine Steps,https://en.wikipedia.org/wiki/The_Thirty-Nine_Steps
Crime_Mystery,https://www.gutenberg.org/ebooks/76072,The mystery of Angelina Frood,
Crime_Mystery,https://www.gutenberg.org/ebooks/1155,The Secret Adversary,https://en.wikipedia.org/wiki/The_Secret_Adversary
Crime_Mystery,https://www.gutenberg.org/ebooks/1917,The Queen of Hearts,
Crime_Mystery,https://www.gutenberg.org/ebooks/564,The Mystery of Edwin Drood,https://en.wikipedia.org/wiki/The_Mystery_of_Edwin_Drood
Crime_Mystery,https://www.gutenberg.org/ebooks/974,The Secret Agent: A Simple Tale,https://en.wikipedia.org/wiki/The_Secret_Agent
Crime_Mystery,https://www.gutenberg.org/ebooks/75922,The amazing adventures of Letitia Carberry,
Crime_Mystery,https://www.gutenberg.org/ebooks/70114,The Big Four,https://en.wikipedia.org/wiki/The_Big_Four_(novel)
Crime_Mystery,https://www.gutenberg.org/ebooks/75967,"Dr. Mabuse, master of mystery :  a novel",
Crime_Mystery,https://www.gutenberg.org/ebooks/69700,The case-book of Sherlock Holmes,https://en.wikipedia.org/wiki/The_Case-Book_of_Sherlock_Holmes
Crime_Mystery,https://www.gutenberg.org/ebooks/26587,The Paradise Mystery,
Crime_Mystery,https://www.gutenberg.org/ebooks/2350,His Last Bow: An Epilogue of Sherlock Holmes,https://en.wikipedia.org/wiki/His_Last_Bow
Crime_Mystery,https://www.gutenberg.org/ebooks/61168,The Man in the Brown Suit,https://en.wikipedia.org/wiki/The_Man_in_the_Brown_Suit
Crime_Mystery,https://www.gutenberg.org/ebooks/72824,The mystery of the Blue Train,https://en.wikipedia.org/wiki/The_Mystery_of_the_Blue_Train
Crime_Mystery,https://www.gutenberg.org/ebooks/25393,施公案 (Chinese),
Crime_Mystery,https://www.gutenberg.org/ebooks/75288,The Seven Dials mystery,https://en.wikipedia.org/wiki/The_Seven_Dials_Mystery
Crime_Mystery,https://www.gutenberg.org/ebooks/50603,Minute Mysteries [Detectograms],
Crime_Mystery,https://www.gutenberg.org/ebooks/76049,Dancing Devil range,
Crime_Mystery,https://www.gutenberg.org/ebooks/2150,The Works of Edgar Allan Poe — Volume 4,
Crime_Mystery,https://www.gutenberg.org/ebooks/2149,The Works of Edgar Allan Poe — Volume 3,
Crime_Mystery,https://www.gutenberg.org/ebooks/101,The Hacker Crackdown: Law and Disorder on the Electronic Frontier,https://en.wikipedia.org/wiki/The_Hacker_Crackdown
Crime_Mystery,https://www.gutenberg.org/ebooks/1320,"Criminal Psychology: A Manual for Judges, Practitioners, and Students",
Crime_Mystery,https://www.gutenberg.org/ebooks/28733,The Adventures of Sherlock Holmes,https://en.wikipedia.org/wiki/The_Adventures_of_Sherlock_Holmes
Crime_Mystery,https://www.gutenberg.org/ebooks/41325,幽霊書店 (Japanese),https://en.wikipedia.org/wiki/The_Haunted_Bookshop
Crime_Mystery,https://www.gutenberg.org/ebooks/21854,The Woman in Black,
Crime_Mystery,https://www.gutenberg.org/ebooks/74548,"Great short stories, Volume 1 (of 3) :  Detective stories",
Crime_Mystery,https://www.gutenberg.org/ebooks/1685,The Mystery of the Yellow Room,https://en.wikipedia.org/wiki/The_Mystery_of_the_Yellow_Room
Crime_Mystery,https://www.gutenberg.org/ebooks/26470,The Red House Mystery,https://en.wikipedia.org/wiki/The_Red_House_Mystery
Crime_Mystery,https://www.gutenberg.org/ebooks/1849,The Yellow Crayon,
Crime_Mystery,https://www.gutenberg.org/ebooks/26970,彭公案 (Chinese),
Crime_Mystery,https://www.gutenberg.org/ebooks/23053,Night of the Living Dead,
Crime_Mystery,https://www.gutenberg.org/ebooks/75858,The strange countess,https://en.wikipedia.org/wiki/The_Strange_Countess_(novel)
Crime_Mystery,https://www.gutenberg.org/ebooks/4686,"Underground: Hacking, madness and obsession on the electronic frontier",https://en.wikipedia.org/wiki/Underground_(Dreyfus_book)
Crime_Mystery,https://www.gutenberg.org/ebooks/65335,"Arms and Armor of the Pilgrims, 1620-1692",
Crime_Mystery,https://www.gutenberg.org/ebooks/21520,The Hound of the Baskervilles,https://en.wikipedia.org/wiki/The_Hound_of_the_Baskervilles
Crime_Mystery,https://www.gutenberg.org/ebooks/20674,The Triumphs of Eugene Valmont,
Crime_Mystery,https://www.gutenberg.org/ebooks/65238,The Secret of Chimneys,
Crime_Mystery,https://www.gutenberg.org/ebooks/28839,The Clue of the Twisted Candle,https://en.wikipedia.org/wiki/The_Clue_of_the_Twisted_Candle
Crime_Mystery,https://www.gutenberg.org/ebooks/22747,Financial Crime and Corruption,
Crime_Mystery,https://www.gutenberg.org/ebooks/2760,Celebrated Crimes (Complete),
Crime_Mystery,https://www.gutenberg.org/ebooks/58820,Whose Body? A Lord Peter Wimsey Novel,https://en.wikipedia.org/wiki/Whose_Body%3F
Crime_Mystery,https://www.gutenberg.org/ebooks/223,The wisdom of Father Brown,
Crime_Mystery,https://www.gutenberg.org/ebooks/21603,The Wisdom of Father Brown,
Crime_Mystery,https://www.gutenberg.org/ebooks/9551,The Adventures of Sherlock Holmes,https://en.wikipedia.org/wiki/The_Adventures_of_Sherlock_Holmes
Crime_Mystery,https://www.gutenberg.org/ebooks/67173,The Missing Will,
Crime_Mystery,https://www.gutenberg.org/ebooks/3321,Children of the Whirlwind,
Crime_Mystery,https://www.gutenberg.org/ebooks/34158,入れかわった男 (Japanese),
Crime_Mystery,https://www.gutenberg.org/ebooks/75840,The trail of the serpent,https://en.wikipedia.org/wiki/The_Trail_of_the_Serpent
Crime_Mystery,https://www.gutenberg.org/ebooks/537,Tales of Terror and Mystery,
Crime_Mystery,https://www.gutenberg.org/ebooks/59298,"L'uomo delinquente (Italian)",
Crime_Mystery,https://www.gutenberg.org/ebooks/221,The Return of Sherlock Holmes,https://en.wikipedia.org/wiki/The_Return_of_Sherlock_Holmes
Crime_Mystery,https://www.gutenberg.org/ebooks/5164,The Beetle: A Mystery,https://en.wikipedia.org/wiki/The_Beetle_(novel)
Crime_Mystery,https://www.gutenberg.org/ebooks/21586,The Sign of the Four,https://en.wikipedia.org/wiki/The_Sign_of_the_Four
Crime_Mystery,https://www.gutenberg.org/ebooks/23723,"The Man Who was Thursday, A Nightmare",
Crime_Mystery,https://www.gutenberg.org/ebooks/67160,The Hunter's Lodge Case,
Crime_Mystery,https://www.gutenberg.org/ebooks/21522,The innocence of Father Brown,https://en.wikipedia.org/wiki/The_Sign_of_the_Broken_Sword
Crime_Mystery,https://www.gutenberg.org/ebooks/75896,Arsène Lupin intervenes,
Crime_Mystery,https://www.gutenberg.org/ebooks/69404,You can't win,https://en.wikipedia.org/wiki/You_Can%27t_Win_(book)
Crime_Mystery,https://www.gutenberg.org/ebooks/12758,Library of the World's Best Mystery and Detective Stories,
Crime_Mystery,https://www.gutenberg.org/ebooks/66446,The Plymouth Express Affair,
Crime_Mystery,https://www.gutenberg.org/ebooks/3070,The Hound of the Baskervilles,https://en.wikipedia.org/wiki/The_Hound_of_the_Baskervilles
Crime_Mystery,https://www.gutenberg.org/ebooks/21525,The Man Who Knew Too Much,
Crime_Mystery,https://www.gutenberg.org/ebooks/28755,The Hollow Needle: Further Adventures of Arsène Lupin,https://en.wikipedia.org/wiki/The_Hollow_Needle
Crime_Mystery,https://www.gutenberg.org/ebooks/9553,The Return of Sherlock Holmes,https://en.wikipedia.org/wiki/The_Return_of_Sherlock_Holmes
Crime_Mystery,https://www.gutenberg.org/ebooks/75808,Four square Jane,https://en.wikipedia.org/wiki/Four_Square_Jane
Crime_Mystery,https://www.gutenberg.org/ebooks/75925,Schuß in's Geschäft (Der Fall Otto Eißler) (German),
Crime_Mystery,https://www.gutenberg.org/ebooks/19564,The Pirates' Who's Who,
Crime_Mystery,https://www.gutenberg.org/ebooks/2028,The Yellow Claw,https://en.wikipedia.org/wiki/The_Yellow_Claw
Crime_Mystery,https://www.gutenberg.org/ebooks/75909,"The double dagger :  or, Nat Ridley's Mexican trail",
Crime_Mystery,https://www.gutenberg.org/ebooks/1872,The Red House Mystery,https://en.wikipedia.org/wiki/The_Red_House_Mystery
Crime_Mystery,https://www.gutenberg.org/ebooks/40203,Arsène Lupin versus Herlock Sholmes,https://en.wikipedia.org/wiki/Ars%C3%A8ne_Lupin_versus_Herlock_Sholmes
Crime_Mystery,https://www.gutenberg.org/ebooks/2038,The Lock and Key Library: Classic Mystery and Detective Stories: Modern English,
Crime_Mystery,https://www.gutenberg.org/ebooks/14976,Mob Rule in New Orleans,
Crime_Mystery,https://www.gutenberg.org/ebooks/70008,Unnatural death,https://en.wikipedia.org/wiki/Unnatural_Death_(novel)
Crime_Mystery,https://www.gutenberg.org/ebooks/35818,Doors of the Night,
Crime_Mystery,https://www.gutenberg.org/ebooks/34323,The Samurai Strategy,
Crime_Mystery,https://www.gutenberg.org/ebooks/34321,Syndrome,
Crime_Mystery,https://www.gutenberg.org/ebooks/59828,"The String of Pearls; Or, The Barber of Fleet Street. A Domestic Romance.",https://en.wikipedia.org/wiki/The_String_of_Pearls
Crime_Mystery,https://www.gutenberg.org/ebooks/57669,The problem of Cell 13,https://en.wikipedia.org/wiki/The_Problem_of_Cell_13
Crime_Mystery,https://www.gutenberg.org/ebooks/173,The Insidious Dr. Fu Manchu,https://en.wikipedia.org/wiki/The_Mystery_of_Dr._Fu-Manchu
Crime_Mystery,https://www.gutenberg.org/ebooks/172,The Haunted Bookshop,https://en.wikipedia.org/wiki/The_Haunted_Bookshop
Crime_Mystery,https://www.gutenberg.org/ebooks/75669,The Templeton case,
Crime_Mystery,https://www.gutenberg.org/ebooks/34079,Tajemnica Baskerville'ów: dziwne przygody Sherlocka Holmes (Polish),https://en.wikipedia.org/wiki/The_Hound_of_the_Baskervilles
Crime_Mystery,https://www.gutenberg.org/ebooks/26574,"The Extraordinary Adventures of Arsène Lupin, Gentleman-Burglar","https://en.wikipedia.org/wiki/Ars%C3%A8ne_Lupin,_Gentleman_Burglar"
Crime_Mystery,https://www.gutenberg.org/ebooks/20592,The Amateur Cracksman,https://en.wikipedia.org/wiki/The_Amateur_Cracksman
Crime_Mystery,https://www.gutenberg.org/ebooks/58700,Crimes and Punishments,
Crime_Mystery,https://www.gutenberg.org/ebooks/20047,Four Max Carrados Detective Stories,
Crime_Mystery,https://www.gutenberg.org/ebooks/73547,The case of Charles Dexter Ward,https://en.wikipedia.org/wiki/The_Case_of_Charles_Dexter_Ward
Crime_Mystery,https://www.gutenberg.org/ebooks/9555,The Memoirs of Sherlock Holmes,https://en.wikipedia.org/wiki/The_Memoirs_of_Sherlock_Holmes
Crime_Mystery,https://www.gutenberg.org/ebooks/57314,The Yellow Face,
Crime_Mystery,https://www.gutenberg.org/ebooks/170,The Haunted Hotel: A Mystery of Modern Venice,
Crime_Mystery,https://www.gutenberg.org/ebooks/75855,The smear,
Crime_Mystery,https://www.gutenberg.org/ebooks/3181,The Stolen White Elephant,https://en.wikipedia.org/wiki/The_Stolen_White_Elephant
Crime_Mystery,https://www.gutenberg.org/ebooks/1563,The Crystal Stopper,https://en.wikipedia.org/wiki/The_Crystal_Stopper
Crime_Mystery,https://www.gutenberg.org/ebooks/75760,The house of evil,
Crime_Mystery,https://www.gutenberg.org/ebooks/1720,The Man Who Knew Too Much,
Crime_Mystery,https://www.gutenberg.org/ebooks/58238,Sämtliche Werke 1-2 :  Rodion Raskolnikoff (Schuld und Sühne) (German),https://en.wikipedia.org/wiki/Crime_and_Punishment
Crime_Mystery,https://www.gutenberg.org/ebooks/2741,The Borgias,
Crime_Mystery,https://www.gutenberg.org/ebooks/4014,Arsène Lupin,"https://en.wikipedia.org/wiki/Ars%C3%A8ne_Lupin,_Gentleman_Burglar"
Crime_Mystery,https://www.gutenberg.org/ebooks/5888,Crime and Corruption,
Crime_Mystery,https://www.gutenberg.org/ebooks/24929,The Green Rust,https://en.wikipedia.org/wiki/The_Green_Rust
Crime_Mystery,https://www.gutenberg.org/ebooks/75589,The dark eyes of London,https://en.wikipedia.org/wiki/The_Dark_Eyes_of_London_(novel)
Crime_Mystery,https://www.gutenberg.org/ebooks/75992,Kuolleen silmät :  Kertomuksia tuntemattoman ovilta (Finnish),https://fi.wikipedia.org/wiki/Kuolleen_silm%C3%A4t
