Genre,URL,Titre,Wikipedia_URL
Crime_Mystery,https://www.gutenberg.org/ebooks/2346,The Adventure of the Bruce-Partington Plans,https://en.wikipedia.org/wiki/The_Adventure_of_the_Bruce-Partington_Plans
Crime_Mystery,https://www.gutenberg.org/ebooks/807,Hunted Down: The Detective Stories of Charles Dickens,
Crime_Mystery,https://www.gutenberg.org/ebooks/3803,File No. 113,
Crime_Mystery,https://www.gutenberg.org/ebooks/71282,Criminality and economic conditions,
Crime_Mystery,https://www.gutenberg.org/ebooks/75643,The Black Abbot,https://en.wikipedia.org/wiki/The_Black_Abbot_(novel)
Crime_Mystery,https://www.gutenberg.org/ebooks/2743,Massacres of the South (1551-1815),
Crime_Mystery,https://www.gutenberg.org/ebooks/39544,The Incendiary: A Story of Mystery,
Crime_Mystery,https://www.gutenberg.org/ebooks/70432,Clouds of witness,https://en.wikipedia.org/wiki/Clouds_of_Witness
Crime_Mystery,https://www.gutenberg.org/ebooks/4047,The Leavenworth Case,https://en.wikipedia.org/wiki/The_Leavenworth_Case
Crime_Mystery,https://www.gutenberg.org/ebooks/2746,Urbain Grandier,
Crime_Mystery,https://www.gutenberg.org/ebooks/70083,The tower treasure,https://en.wikipedia.org/wiki/The_Tower_Treasure
Crime_Mystery,https://www.gutenberg.org/ebooks/33173,"A Thief in the Night: Further adventures of A. J. Raffles, Cricketer and Cracksman",https://en.wikipedia.org/wiki/A_Thief_in_the_Night_(short_story_collection)
Crime_Mystery,https://www.gutenberg.org/ebooks/73295,Lord Peter views the body,https://en.wikipedia.org/wiki/Lord_Peter_Views_the_Body
Crime_Mystery,https://www.gutenberg.org/ebooks/55305,The Black Patch,
Crime_Mystery,https://www.gutenberg.org/ebooks/4017,The Hollow Needle; Further adventures of Arsène Lupin,https://en.wikipedia.org/wiki/The_Hollow_Needle
Crime_Mystery,https://www.gutenberg.org/ebooks/2347,The Adventure of the Dying Detective,https://en.wikipedia.org/wiki/The_Adventure_of_the_Dying_Detective
Crime_Mystery,https://www.gutenberg.org/ebooks/75562,"The Assassination Bureau, Ltd.","https://en.wikipedia.org/wiki/The_Assassination_Bureau,_Ltd"
Crime_Mystery,https://www.gutenberg.org/ebooks/50285,"Dr. Mabuse, der Spieler :  Roman (German)",
Crime_Mystery,https://www.gutenberg.org/ebooks/13097,"Lives of the Most Remarkable Criminals Who have been Condemned and Executed for Murder, the Highway, Housebreaking, Street Robberies, Coining or other offences",
Crime_Mystery,https://www.gutenberg.org/ebooks/75310,The secret of the caves,https://en.wikipedia.org/wiki/The_Secret_of_the_Caves
Crime_Mystery,https://www.gutenberg.org/ebooks/9552,The Hound of the Baskervilles,https://en.wikipedia.org/wiki/The_Hound_of_the_Baskervilles
Crime_Mystery,https://www.gutenberg.org/ebooks/24342,The Story of the Outlaw: A Study of the Western Desperado,
Crime_Mystery,https://www.gutenberg.org/ebooks/9557,The Valley of Fear,https://en.wikipedia.org/wiki/The_Valley_of_Fear
Crime_Mystery,https://www.gutenberg.org/ebooks/1718,Manalive,https://en.wikipedia.org/wiki/Manalive
Crime_Mystery,https://www.gutenberg.org/ebooks/9705,The Mystery of Edwin Drood,https://en.wikipedia.org/wiki/The_Mystery_of_Edwin_Drood
Crime_Mystery,https://www.gutenberg.org/ebooks/70034,The stainless steel rat,https://en.wikipedia.org/wiki/The_Stainless_Steel_Rat
Crime_Mystery,https://www.gutenberg.org/ebooks/75493,The lazy detective,
Crime_Mystery,https://www.gutenberg.org/ebooks/49222,"John Silence, Physician Extraordinary",
Crime_Mystery,https://www.gutenberg.org/ebooks/72869,Meet the Tiger,https://en.wikipedia.org/wiki/Meet_the_Tiger
Crime_Mystery,https://www.gutenberg.org/ebooks/72855,The unpleasantness at the Bellona Club,https://en.wikipedia.org/wiki/The_Unpleasantness_at_the_Bellona_Club
Crime_Mystery,https://www.gutenberg.org/ebooks/34318,Life Blood,
Crime_Mystery,https://www.gutenberg.org/ebooks/75702,The melody of death,https://en.wikipedia.org/wiki/The_Melody_of_Death
Crime_Mystery,https://www.gutenberg.org/ebooks/9556,A Study in Scarlet,https://en.wikipedia.org/wiki/A_Study_in_Scarlet
Crime_Mystery,https://www.gutenberg.org/ebooks/75877,"Lucius Davoren; or, Publicans and sinners, vol. 3",
Crime_Mystery,https://www.gutenberg.org/ebooks/1686,The Secret of the Night,https://en.wikipedia.org/wiki/The_Secret_of_the_Night
Crime_Mystery,https://www.gutenberg.org/ebooks/75476,The poisoned chocolates case,https://en.wikipedia.org/wiki/The_Poisoned_Chocolates_Case
Crime_Mystery,https://www.gutenberg.org/ebooks/9554,His Last Bow,https://en.wikipedia.org/wiki/His_Last_Bow
Crime_Mystery,https://www.gutenberg.org/ebooks/9558,The Sign of the Four,https://en.wikipedia.org/wiki/The_Sign_of_the_Four
Crime_Mystery,https://www.gutenberg.org/ebooks/27523,Masterpieces of Mystery in Four Volumes: Detective Stories,
Crime_Mystery,https://www.gutenberg.org/ebooks/434,The Circular Staircase,https://en.wikipedia.org/wiki/The_Circular_Staircase
Crime_Mystery,https://www.gutenberg.org/ebooks/13172,True Stories of Crime From the District Attorney's Office,
Crime_Mystery,https://www.gutenberg.org/ebooks/93,"Tom Sawyer, Detective","https://en.wikipedia.org/wiki/Tom_Sawyer,_Detective"
Crime_Mystery,https://www.gutenberg.org/ebooks/446,A Book of Remarkable Criminals,
Crime_Mystery,https://www.gutenberg.org/ebooks/13882,John Thorndyke's Cases,
Crime_Mystery,https://www.gutenberg.org/ebooks/1696,The Club of Queer Trades,
Crime_Mystery,https://www.gutenberg.org/ebooks/1622,The Law and the Lady,https://en.wikipedia.org/wiki/The_Law_and_the_Lady_(novel)
Crime_Mystery,https://www.gutenberg.org/ebooks/1626,After Dark,https://en.wikipedia.org/wiki/After_Dark_(short_story_collection)
Crime_Mystery,https://www.gutenberg.org/ebooks/1601,The Breaking Point,
Crime_Mystery,https://www.gutenberg.org/ebooks/2043,The Lock and Key Library: The most interesting stories of all nations: American,
Crime_Mystery,https://www.gutenberg.org/ebooks/75790,Cursed be the treasure,
Crime_Mystery,https://www.gutenberg.org/ebooks/3336,Within an Inch of His Life,
Crime_Mystery,https://www.gutenberg.org/ebooks/7691,Lucretia — Complete,
Crime_Mystery,https://www.gutenberg.org/ebooks/1629,"""I Say No""",
Crime_Mystery,https://www.gutenberg.org/ebooks/67248,El clavo (Spanish),https://es.wikipedia.org/wiki/El_clavo
Crime_Mystery,https://www.gutenberg.org/ebooks/1183,The Return of Dr. Fu-Manchu,
Crime_Mystery,https://www.gutenberg.org/ebooks/75359,The crime at Black Dudley,https://en.wikipedia.org/wiki/The_Crime_at_Black_Dudley
Crime_Mystery,https://www.gutenberg.org/ebooks/75729,The river of stars,https://en.wikipedia.org/wiki/The_River_of_Stars_(novel)
Crime_Mystery,https://www.gutenberg.org/ebooks/2451,Caught in the Net,
Crime_Mystery,https://www.gutenberg.org/ebooks/2756,Marquise Brinvillier,
Crime_Mystery,https://www.gutenberg.org/ebooks/33695,X Y Z: A Detective Story,
Crime_Mystery,https://www.gutenberg.org/ebooks/41457,The German Spy System from Within,
Crime_Mystery,https://www.gutenberg.org/ebooks/32978,下宿人 (Japanese),
Crime_Mystery,https://www.gutenberg.org/ebooks/22349,The Camp of the Dog,
Crime_Mystery,https://www.gutenberg.org/ebooks/75628,In the night,
Crime_Mystery,https://www.gutenberg.org/ebooks/28093,The Confessions of Arsène Lupin,
Crime_Mystery,https://www.gutenberg.org/ebooks/8624,The Adventures of Sherlock Holmes,https://en.wikipedia.org/wiki/The_Adventures_of_Sherlock_Holmes
Crime_Mystery,https://www.gutenberg.org/ebooks/70938,The day will come :  a novel,
Crime_Mystery,https://www.gutenberg.org/ebooks/1182,Dope,https://en.wikipedia.org/wiki/Dope_(novel)
Crime_Mystery,https://www.gutenberg.org/ebooks/30970,Miss Cayley's Adventures,
Crime_Mystery,https://www.gutenberg.org/ebooks/75384,The patient in Room 18,https://en.wikipedia.org/wiki/The_Patient_in_Room_18
Crime_Mystery,https://www.gutenberg.org/ebooks/30836,Seven Keys to Baldpate,https://en.wikipedia.org/wiki/Seven_Keys_to_Baldpate_(novel)
Crime_Mystery,https://www.gutenberg.org/ebooks/27794,Fantômas,
Crime_Mystery,https://www.gutenberg.org/ebooks/13990,The Fugitive Slave Law and Its Victims,
Crime_Mystery,https://www.gutenberg.org/ebooks/706,The Amateur Cracksman,https://en.wikipedia.org/wiki/The_Amateur_Cracksman
Crime_Mystery,https://www.gutenberg.org/ebooks/2345,The Adventure of the Red Circle,https://en.wikipedia.org/wiki/The_Adventure_of_the_Red_Circle
Crime_Mystery,https://www.gutenberg.org/ebooks/46649,"The Chronicles of Newgate, vol. 1/2",
Crime_Mystery,https://www.gutenberg.org/ebooks/56503,Tyburn Tree: Its History and Annals,
Crime_Mystery,https://www.gutenberg.org/ebooks/45660,"Life and adventures of Frank and Jesse James, the noted western outlaws",
Crime_Mystery,https://www.gutenberg.org/ebooks/2753,Ali Pacha,
Crime_Mystery,https://www.gutenberg.org/ebooks/53111,Half-hours with the Highwaymen - Vol 1,
Crime_Mystery,https://www.gutenberg.org/ebooks/22654,The Doctor of Pimlico: Being the Disclosure of a Great Crime,
Crime_Mystery,https://www.gutenberg.org/ebooks/1585,The Wrong Box,https://en.wikipedia.org/wiki/The_Wrong_Box_(novel)
Crime_Mystery,https://www.gutenberg.org/ebooks/23641,The Forsaken Inn: A Novel,
Crime_Mystery,https://www.gutenberg.org/ebooks/707,Raffles: Further Adventures of the Amateur Cracksman,https://en.wikipedia.org/wiki/The_Black_Mask
Crime_Mystery,https://www.gutenberg.org/ebooks/8615,A Study in Scarlet,https://en.wikipedia.org/wiki/A_Study_in_Scarlet
Crime_Mystery,https://www.gutenberg.org/ebooks/75500,Murder by the clock,
Crime_Mystery,https://www.gutenberg.org/ebooks/46746,"The Chronicles of Newgate, vol. 2/2",
Crime_Mystery,https://www.gutenberg.org/ebooks/75577,Footprints,
Crime_Mystery,https://www.gutenberg.org/ebooks/1831,The Lock and Key Library: Classic Mystery and Detective Stories: Old Time English,
Crime_Mystery,https://www.gutenberg.org/ebooks/2349,The Adventure of the Devil's Foot,https://en.wikipedia.org/wiki/The_Adventure_of_the_Devil%27s_Foot
Crime_Mystery,https://www.gutenberg.org/ebooks/74643,"The Italian, Volume 1 (of 3) :  or, the confessional of the Black Penitents",https://en.wikipedia.org/wiki/The_Italian_(Radcliffe_novel)
Crime_Mystery,https://www.gutenberg.org/ebooks/39921,Les vrais mystères de Paris (French),
Crime_Mystery,https://www.gutenberg.org/ebooks/2744,Mary Stuart,
Crime_Mystery,https://www.gutenberg.org/ebooks/26081,"Fighting the Traffic in Young Girls; Or, War on the White Slave Trade",
Crime_Mystery,https://www.gutenberg.org/ebooks/75488,The purple sickle murders,https://en.wikipedia.org/wiki/The_Box_Office_Murders
Crime_Mystery,https://www.gutenberg.org/ebooks/40835,The Pauper of Park Lane,
Crime_Mystery,https://www.gutenberg.org/ebooks/75758,Dames,
Crime_Mystery,https://www.gutenberg.org/ebooks/17866,Murder in the Gunroom,
Crime_Mystery,https://www.gutenberg.org/ebooks/2344,The Adventure of the Cardboard Box,https://en.wikipedia.org/wiki/The_Adventure_of_the_Cardboard_Box
Crime_Mystery,https://www.gutenberg.org/ebooks/70175,The secret of Father Brown,
Crime_Mystery,https://www.gutenberg.org/ebooks/20912,The Daffodil Mystery,https://en.wikipedia.org/wiki/The_Daffodil_Mystery
Crime_Mystery,https://www.gutenberg.org/ebooks/31635,The Silent Barrier,
Crime_Mystery,https://www.gutenberg.org/ebooks/35617,The Terror: A Mystery,
Crime_Mystery,https://www.gutenberg.org/ebooks/1703,Dead Men Tell No Tales,
Crime_Mystery,https://www.gutenberg.org/ebooks/21087,The Ghost Ship: A Mystery of the Sea,
Crime_Mystery,https://www.gutenberg.org/ebooks/52683,The Mystery Boys and the Inca Gold,
Crime_Mystery,https://www.gutenberg.org/ebooks/75325,The Bellamy trial,https://en.wikipedia.org/wiki/The_Bellamy_Trial_(novel)
Crime_Mystery,https://www.gutenberg.org/ebooks/75012,The mystery of Cabin Island,https://en.wikipedia.org/wiki/The_Mystery_of_Cabin_Island
Crime_Mystery,https://www.gutenberg.org/ebooks/2751,Man in the Iron Mask (an Essay),
Crime_Mystery,https://www.gutenberg.org/ebooks/72581,Lady Molly of Scotland Yard,https://en.wikipedia.org/wiki/Lady_Molly_of_Scotland_Yard
Crime_Mystery,https://www.gutenberg.org/ebooks/1632,A Book of Scoundrels,
Crime_Mystery,https://www.gutenberg.org/ebooks/43135,The Riddle of the Purple Emperor,
Crime_Mystery,https://www.gutenberg.org/ebooks/13765,Le mystère de la chambre jaune (French),https://en.wikipedia.org/wiki/The_Mystery_of_the_Yellow_Room
Crime_Mystery,https://www.gutenberg.org/ebooks/3180,A Double Barrelled Detective Story,https://en.wikipedia.org/wiki/A_Double_Barrelled_Detective_Story
Crime_Mystery,https://www.gutenberg.org/ebooks/45038,Perlycross: A Tale of the Western Hills,https://en.wikipedia.org/wiki/Perlycross
Crime_Mystery,https://www.gutenberg.org/ebooks/5256,The History of the Life of the Late Mr. Jonathan Wild the Great,"https://en.wikipedia.org/wiki/The_Life_and_Death_of_Jonathan_Wild,_the_Great"
Crime_Mystery,https://www.gutenberg.org/ebooks/9532,The Lock and Key Library: Classic Mystery and Detective Stories: Old Time English,
Crime_Mystery,https://www.gutenberg.org/ebooks/17197,The Black Box,
Crime_Mystery,https://www.gutenberg.org/ebooks/10102,The Czar's Spy: The Mystery of a Silent Love,
Crime_Mystery,https://www.gutenberg.org/ebooks/2343,The Adventure of Wisteria Lodge,https://en.wikipedia.org/wiki/The_Adventure_of_Wisteria_Lodge
Crime_Mystery,https://www.gutenberg.org/ebooks/2755,Murat,
Crime_Mystery,https://www.gutenberg.org/ebooks/8572,Cord and Creese,
Crime_Mystery,https://www.gutenberg.org/ebooks/35254,In the Onyx Lobby,
Crime_Mystery,https://www.gutenberg.org/ebooks/70236,The secret of the old mill,https://en.wikipedia.org/wiki/The_Secret_of_the_Old_Mill
Crime_Mystery,https://www.gutenberg.org/ebooks/14851,Uncle Silas: A Tale of Bartram-Haugh,https://en.wikipedia.org/wiki/Uncle_Silas
Crime_Mystery,https://www.gutenberg.org/ebooks/2014,The Lodger,https://en.wikipedia.org/wiki/The_Lodger_(novel)
Crime_Mystery,https://www.gutenberg.org/ebooks/2098,A Thief in the Night: A Book of Raffles' Adventures,https://en.wikipedia.org/wiki/A_Thief_in_the_Night_(short_story_collection)
Crime_Mystery,https://www.gutenberg.org/ebooks/1970,A Poor Wise Man,
Crime_Mystery,https://www.gutenberg.org/ebooks/55668,Twenty Years' Recollections of an Irish Police Magistrate,
Crime_Mystery,https://www.gutenberg.org/ebooks/9679,"The Life, Adventures and Piracies of the Famous Captain Singleton",https://en.wikipedia.org/wiki/Captain_Singleton
Crime_Mystery,https://www.gutenberg.org/ebooks/73254,The crooked cross,
Crime_Mystery,https://www.gutenberg.org/ebooks/38531,"The Beckoning Hand, and Other Stories",
Crime_Mystery,https://www.gutenberg.org/ebooks/10556,The Old Man in the Corner,https://en.wikipedia.org/wiki/The_Old_Man_in_the_Corner
Crime_Mystery,https://www.gutenberg.org/ebooks/46585,The Chronicles of Crime or The New Newgate Calendar. v. 1/2,
Crime_Mystery,https://www.gutenberg.org/ebooks/34732,Max Carrados,https://en.wikipedia.org/wiki/Max_Carrados
Crime_Mystery,https://www.gutenberg.org/ebooks/38983,"The Camp Fire Girls Solve a Mystery; Or, The Christmas Adventure at Carver House",
Crime_Mystery,https://www.gutenberg.org/ebooks/75157,The Bishop murder case,https://en.wikipedia.org/wiki/The_Bishop_Murder_Case
Crime_Mystery,https://www.gutenberg.org/ebooks/59478,The adventures of Dr. Thorndyke (The singing bone),
Crime_Mystery,https://www.gutenberg.org/ebooks/50520,Early French Prisons,
Crime_Mystery,https://www.gutenberg.org/ebooks/75646,"The astounding crime on Torrington Road :  Being an account of what might be termed ""the Pentecost episode"" in a most audacious criminal career",
Crime_Mystery,https://www.gutenberg.org/ebooks/1218,The Adventures of Jimmie Dale,
Crime_Mystery,https://www.gutenberg.org/ebooks/21617,That Affair Next Door,
Crime_Mystery,https://www.gutenberg.org/ebooks/52301,Some Distinguished Victims of the Scaffold,
Crime_Mystery,https://www.gutenberg.org/ebooks/363,The Oakdale Affair,https://en.wikipedia.org/wiki/The_Oakdale_Affair
Crime_Mystery,https://www.gutenberg.org/ebooks/44476,"Satan's Invisible World Displayed; or, Despairing Democracy",
Crime_Mystery,https://www.gutenberg.org/ebooks/10624,Three John Silence Stories,
Crime_Mystery,https://www.gutenberg.org/ebooks/449,"Pathology of Lying, Accusation, and Swindling: A Study in Forensic Psychology",
Crime_Mystery,https://www.gutenberg.org/ebooks/5697,Tales of Chinatown,
Crime_Mystery,https://www.gutenberg.org/ebooks/35819,Lonesome Town,
Crime_Mystery,https://www.gutenberg.org/ebooks/48621,Light-Fingered Gentry,
Crime_Mystery,https://www.gutenberg.org/ebooks/27454,In Her Own Right,
Crime_Mystery,https://www.gutenberg.org/ebooks/45585,The seven curses of London,
Crime_Mystery,https://www.gutenberg.org/ebooks/2752,Martin Guerre,
Crime_Mystery,https://www.gutenberg.org/ebooks/31681,Hand and Ring,
Crime_Mystery,https://www.gutenberg.org/ebooks/73102,The Shore Road mystery,https://en.wikipedia.org/wiki/The_Shore_Road_Mystery
Crime_Mystery,https://www.gutenberg.org/ebooks/4223,The Mystery of a Hansom Cab,https://en.wikipedia.org/wiki/The_Mystery_of_a_Hansom_Cab
Crime_Mystery,https://www.gutenberg.org/ebooks/75642,Feathers left around,
Crime_Mystery,https://www.gutenberg.org/ebooks/47900,The Splendid Outcast,
Crime_Mystery,https://www.gutenberg.org/ebooks/2742,Cenci,
Crime_Mystery,https://www.gutenberg.org/ebooks/21737,"The Garret and the Garden; Or, Low Life High Up",
Crime_Mystery,https://www.gutenberg.org/ebooks/11373,Through the Wall,
Crime_Mystery,https://www.gutenberg.org/ebooks/39417,A Gamble with Life,
Crime_Mystery,https://www.gutenberg.org/ebooks/305,The Count's Millions,
Crime_Mystery,https://www.gutenberg.org/ebooks/12187,The Mystery of 31 New Inn,
Crime_Mystery,https://www.gutenberg.org/ebooks/1167,A Strange Disappearance,
Humor,https://www.gutenberg.org/ebooks/1080,A Modest Proposal,https://en.wikipedia.org/wiki/A_Modest_Proposal
Humor,https://www.gutenberg.org/ebooks/972,The Devil's Dictionary,https://en.wikipedia.org/wiki/The_Devil%27s_Dictionary
Humor,https://www.gutenberg.org/ebooks/56712,The Comic Poems of Thomas Hood,
Humor,https://www.gutenberg.org/ebooks/24434,"The Wit and Humor of America, Volume X (of X)",
Humor,https://www.gutenberg.org/ebooks/3178,The Gilded Age: A Tale of Today,https://en.wikipedia.org/wiki/The_Gilded_Age:_A_Tale_of_Today
Humor,https://www.gutenberg.org/ebooks/12030,"The Spectator, Volumes 1, 2 and 3",
Humor,https://www.gutenberg.org/ebooks/4352,Laughter: An Essay on the Meaning of the Comic,https://en.wikipedia.org/wiki/Laughter_(book)
Humor,https://www.gutenberg.org/ebooks/28488,"Tartuffe; Or, The Hypocrite",https://en.wikipedia.org/wiki/Tartuffe
Humor,https://www.gutenberg.org/ebooks/6410,Once Aboard the Lugger-- The History of George and his Mary,
Humor,https://www.gutenberg.org/ebooks/9070,The Imaginary Invalid,https://en.wikipedia.org/wiki/The_Imaginary_Invalid
Humor,https://www.gutenberg.org/ebooks/17161,Max und Moritz: Eine Bubengeschichte in sieben Streichen (German),https://en.wikipedia.org/wiki/Max_and_Moritz
Humor,https://www.gutenberg.org/ebooks/19506,A Connecticut Yankee in King Arthur's Court,https://en.wikipedia.org/wiki/A_Connecticut_Yankee_in_King_Arthur%27s_Court
Humor,https://www.gutenberg.org/ebooks/6923,The Miser,https://en.wikipedia.org/wiki/The_Miser
Humor,https://www.gutenberg.org/ebooks/1051,Sartor Resartus: The Life and Opinions of Herr Teufelsdröckh,https://en.wikipedia.org/wiki/Sartor_Resartus
Humor,https://www.gutenberg.org/ebooks/2643,The History of John Bull,
Humor,https://www.gutenberg.org/ebooks/1156,Babbitt,https://en.wikipedia.org/wiki/Babbitt_(novel)
Humor,https://www.gutenberg.org/ebooks/10554,"Right Ho, Jeeves","https://en.wikipedia.org/wiki/Right_Ho,_Jeeves"
Humor,https://www.gutenberg.org/ebooks/21517,The Diary of a Nobody,https://en.wikipedia.org/wiki/The_Diary_of_a_Nobody
Humor,https://www.gutenberg.org/ebooks/10947,The Best American Humorous Short Stories,
Humor,https://www.gutenberg.org/ebooks/3189,Sketches New and Old,https://en.wikipedia.org/wiki/Sketches_New_and_Old
Humor,https://www.gutenberg.org/ebooks/33717,"Punch, or the London Charivari, Vol. 93. September 17, 1887",
Humor,https://www.gutenberg.org/ebooks/26303,"Right Ho, Jeeves","https://en.wikipedia.org/wiki/Right_Ho,_Jeeves"
Humor,https://www.gutenberg.org/ebooks/75943,"Melincourt :  or, Sir Oran Haut-Ton",https://en.wikipedia.org/wiki/Melincourt_(novel)
Humor,https://www.gutenberg.org/ebooks/19682,Chapters from My Autobiography,https://en.wikipedia.org/wiki/Chapters_from_My_Autobiography
Humor,https://www.gutenberg.org/ebooks/26203,The Adventures of Tom Sawyer,https://en.wikipedia.org/wiki/The_Adventures_of_Tom_Sawyer
Humor,https://www.gutenberg.org/ebooks/19686,Crome Yellow,https://en.wikipedia.org/wiki/Crome_Yellow
Humor,https://www.gutenberg.org/ebooks/7100,"Adventures of Huckleberry Finn, Chapters 01 to 05",https://en.wikipedia.org/wiki/Adventures_of_Huckleberry_Finn
Humor,https://www.gutenberg.org/ebooks/7193,"The Adventures of Tom Sawyer, Part 1.",https://en.wikipedia.org/wiki/The_Adventures_of_Tom_Sawyer
Humor,https://www.gutenberg.org/ebooks/9611,"Joseph Andrews, Vol. 1",https://en.wikipedia.org/wiki/Joseph_Andrews
Humor,https://www.gutenberg.org/ebooks/6053,"Evelina, Or, the History of a Young Lady's Entrance into the World",
Humor,https://www.gutenberg.org/ebooks/119,A Tramp Abroad,https://en.wikipedia.org/wiki/A_Tramp_Abroad
Humor,https://www.gutenberg.org/ebooks/3008,"The Jargon File, Version 4.2.2, 20 Aug 2000",https://en.wikipedia.org/wiki/Jargon_File
Humor,https://www.gutenberg.org/ebooks/18948,Damn! A Book of Calumny,
Humor,https://www.gutenberg.org/ebooks/75957,Petunia again :  Sketches,
Humor,https://www.gutenberg.org/ebooks/59254,The Inimitable Jeeves,https://en.wikipedia.org/wiki/The_Inimitable_Jeeves
Humor,https://www.gutenberg.org/ebooks/28919,Frenzied Fiction,
Humor,https://www.gutenberg.org/ebooks/2517,Lincoln's yarns and stories :  A complete collection of the funny and witty anecdotes that made Lincoln famous as America's greatest story teller,
Humor,https://www.gutenberg.org/ebooks/26579,Love Among the Chickens,https://en.wikipedia.org/wiki/Love_Among_the_Chickens
Humor,https://www.gutenberg.org/ebooks/76013,"Honesty the best policy :  or, The history of Roger",
Humor,https://www.gutenberg.org/ebooks/23658,"Punch, or the London Charivari, Vol. 147, July 15, 1914",
Humor,https://www.gutenberg.org/ebooks/623,"The Battle of the Books, and other Short Pieces",https://en.wikipedia.org/wiki/The_Battle_of_the_Books
Humor,https://www.gutenberg.org/ebooks/21157,Queen Lucia,https://en.wikipedia.org/wiki/Queen_Lucia
Humor,https://www.gutenberg.org/ebooks/70544,"Parodies of the works of English & American authors, vol. II",
Humor,https://www.gutenberg.org/ebooks/2183,Three men on the bummel,https://en.wikipedia.org/wiki/Three_Men_on_the_Bummel
Humor,https://www.gutenberg.org/ebooks/75972,X... Roman impromptu (French),https://fr.wikipedia.org/wiki/X..._roman_impromptu
Humor,https://www.gutenberg.org/ebooks/26228,Candide,https://en.wikipedia.org/wiki/Candide
Humor,https://www.gutenberg.org/ebooks/20026,Fables for the Frivolous,https://en.wikipedia.org/wiki/Fables_for_the_Frivolous
Humor,https://www.gutenberg.org/ebooks/269,Beasts and Super-Beasts,https://en.wikipedia.org/wiki/Beasts_and_Super-Beasts
Humor,https://www.gutenberg.org/ebooks/36702,Verse and Worse,
Humor,https://www.gutenberg.org/ebooks/8486,Ghost Stories of an Antiquary,https://en.wikipedia.org/wiki/Ghost_Stories_of_an_Antiquary
Humor,https://www.gutenberg.org/ebooks/30726,Cole's Funny Picture Book No. 1,https://en.wikipedia.org/wiki/Cole%27s_Funny_Picture_Book
Humor,https://www.gutenberg.org/ebooks/982,The Book of Nonsense,
Humor,https://www.gutenberg.org/ebooks/1213,The Man That Corrupted Hadleyburg,https://en.wikipedia.org/wiki/The_Man_That_Corrupted_Hadleyburg
